Edad,Genero,Altura,Peso
58,Mujer,165,72
58,Mujer,168,68
58,Mujer,168,105
58,Mujer,171,97
58,Mujer,175,95
58,Mujer,178,69
58,Hombre,154,64
58,Hombre,166,72
58,Hombre,167,82
58,Hombre,168,78
58,Hombre,170,74
58,Hombre,171,83
58,Hombre,172,57
58,Hombre,173,73
58,Hombre,175,70
58,Hombre,177,115
58,Mujer,152,55
58,Mujer,156,62
58,Mujer,157,93
58,Mujer,158,62
58,Mujer,161,67
58,Mujer,163,63
58,Mujer,164,60
58,Mujer,164,68
58,Mujer,168,72
58,Mujer,180,70
58,Hombre,159,52
58,Hombre,165,85
58,Hombre,171,74
58,Hombre,174,75
58,Mujer,155,84
58,Mujer,155,117
58,Mujer,158,58
58,Mujer,158,82
58,Mujer,161,82
58,Mujer,165,58
58,Mujer,165,76
58,Mujer,165,82
58,Mujer,166,69
58,Mujer,176,95
58,Hombre,163,63
58,Hombre,169,72
58,Hombre,170,68
58,Hombre,170,92
58,Hombre,173,85
58,Mujer,153,63
58,Mujer,158,78
58,Mujer,158,87
58,Mujer,159,72
58,Mujer,162,68
58,Mujer,165,74
58,Mujer,168,89
58,Mujer,172,67
58,Mujer,250,86
58,Hombre,160,70
58,Hombre,164,70
58,Hombre,167,74
58,Hombre,168,72
58,Hombre,170,58
58,Hombre,174,103
58,Hombre,174,105
58,Hombre,175,86
58,Mujer,153,82
58,Mujer,155,91
58,Mujer,156,52
58,Mujer,157,69
58,Mujer,158,94
58,Mujer,160,85
58,Mujer,162,95
58,Mujer,163,87
58,Mujer,163,88
58,Mujer,165,92
58,Mujer,168,76
58,Mujer,173,70
58,Hombre,165,81
58,Hombre,166,78
58,Hombre,169,76
58,Hombre,169,78
58,Hombre,169,107
58,Mujer,150,62
58,Mujer,152,70
58,Mujer,153,69
58,Mujer,155,80
58,Mujer,156,65
58,Mujer,158,68
58,Mujer,159,52
58,Mujer,159,65
58,Mujer,160,50
58,Mujer,162,82
58,Mujer,163,75
58,Mujer,166,105
58,Mujer,168,66
58,Mujer,168,127
58,Mujer,169,68
58,Mujer,170,70
58,Mujer,170,78
58,Mujer,174,77
58,Hombre,156,68
58,Hombre,165,65
58,Hombre,165,65
58,Hombre,169,65
58,Hombre,170,73
58,Hombre,172,72
58,Hombre,173,69
58,Hombre,175,75
58,Hombre,180,77
58,Mujer,152,71
58,Mujer,153,65
58,Mujer,158,54
58,Mujer,158,60
58,Mujer,158,74
58,Mujer,160,80
58,Mujer,164,65
58,Mujer,165,68
58,Mujer,167,113
58,Mujer,169,61
58,Mujer,172,75
58,Mujer,173,73
58,Mujer,178,87
58,Hombre,166,60
58,Hombre,166,67
58,Hombre,169,71
58,Hombre,170,68
58,Hombre,176,89
58,Mujer,149,49
58,Mujer,152,85
58,Mujer,157,67
58,Mujer,158,66
58,Mujer,158,69
58,Mujer,158,76
58,Mujer,158,92
58,Mujer,160,75
58,Mujer,160,90
58,Mujer,162,54
58,Mujer,164,65
58,Mujer,165,82
58,Mujer,170,65
58,Hombre,150,50
58,Hombre,158,57
58,Hombre,162,72
58,Hombre,165,82
58,Hombre,170,78
58,Hombre,172,58
58,Hombre,173,106
58,Hombre,178,95
58,Hombre,180,82
58,Mujer,153,71
58,Mujer,157,58
58,Mujer,158,71
58,Mujer,158,93
58,Mujer,158,120
58,Mujer,162,63
58,Mujer,162,70
58,Mujer,162,80
58,Mujer,165,65
58,Mujer,165,71
58,Mujer,167,65
58,Mujer,167,73
58,Mujer,168,60
58,Mujer,169,70
58,Mujer,170,85
58,Hombre,156,85
58,Hombre,158,80
58,Hombre,160,60
58,Hombre,164,76
58,Hombre,166,82
58,Hombre,168,81
58,Hombre,168,90
58,Hombre,174,70
58,Hombre,174,72
58,Hombre,174,87
58,Hombre,176,82
58,Hombre,176,84
58,Hombre,179,93
58,Mujer,156,59
58,Mujer,156,77
58,Mujer,156,81
58,Mujer,156,86
58,Mujer,157,62
58,Mujer,158,60
58,Mujer,158,82
58,Mujer,160,75
58,Mujer,162,86
58,Mujer,168,69
58,Mujer,168,80
58,Mujer,168,84
58,Mujer,168,87
58,Mujer,172,73
58,Hombre,163,77
58,Hombre,165,65
58,Hombre,165,80
58,Hombre,169,69
58,Hombre,170,50
58,Hombre,170,78
58,Hombre,175,80
58,Hombre,178,80
58,Mujer,153,71
58,Mujer,153,75
58,Mujer,153,77
58,Mujer,154,85
58,Mujer,160,60
58,Mujer,162,65
58,Mujer,162,86
58,Mujer,165,86
58,Mujer,168,64
58,Hombre,117,70
58,Hombre,162,64
58,Hombre,169,86
58,Hombre,174,70
58,Hombre,174,84
58,Hombre,178,105
58,Mujer,151,53
58,Mujer,156,52
58,Mujer,156,78
58,Mujer,157,68
58,Mujer,157,89
58,Mujer,158,67
58,Mujer,159,60
58,Mujer,160,50
58,Mujer,165,73
58,Mujer,168,80
58,Mujer,169,42
58,Mujer,170,90
58,Hombre,158,63
58,Hombre,162,66
58,Hombre,165,75
58,Hombre,167,70
58,Hombre,168,82
58,Hombre,175,74
58,Mujer,155,73
58,Mujer,156,74
58,Mujer,157,55
58,Mujer,158,82
58,Mujer,162,80
58,Mujer,165,65
58,Mujer,165,65
58,Mujer,165,90
58,Mujer,167,89
58,Mujer,168,59
58,Mujer,168,88
58,Mujer,169,72
58,Mujer,169,86
58,Mujer,176,88
58,Hombre,165,87
58,Hombre,169,70
58,Hombre,172,93
58,Mujer,146,86
58,Mujer,155,77
58,Mujer,160,80
58,Mujer,164,62
58,Mujer,164,62
58,Mujer,165,78
58,Hombre,158,75
58,Hombre,160,88
58,Hombre,166,80
58,Hombre,171,81
58,Hombre,176,100
58,Hombre,177,67
58,Mujer,149,70
58,Mujer,152,65
58,Mujer,152,70
58,Mujer,154,72
58,Mujer,155,57
58,Mujer,158,58
58,Mujer,160,114.6
58,Mujer,162,77
58,Mujer,162,95
58,Mujer,168,65
58,Hombre,170,76
58,Hombre,175,81
58,Hombre,175,87
58,Hombre,184,99
58,Mujer,148,43
58,Mujer,150,76
58,Mujer,154,76
58,Mujer,156,96
58,Mujer,158,81
58,Mujer,159,98
58,Mujer,160,54
58,Mujer,160,60
58,Mujer,160,65
58,Mujer,160,70
58,Mujer,162,81
58,Mujer,162,83
58,Mujer,167,75
58,Mujer,172,80
58,Hombre,163,65
58,Hombre,164,76
58,Hombre,165,72
58,Hombre,166,63
58,Hombre,166,72
58,Hombre,168,74
58,Hombre,177,76
58,Hombre,189,79
58,Mujer,150,55
58,Mujer,151,100
58,Mujer,153,68
58,Mujer,154,80
58,Mujer,157,63
58,Mujer,157,73
58,Mujer,158,100
58,Mujer,159,77
58,Mujer,160,63
58,Mujer,162,93
58,Mujer,165,69
58,Mujer,168,59
58,Mujer,172,72
58,Hombre,163,80
58,Hombre,168,82
58,Hombre,169,75
58,Hombre,175,94
58,Hombre,180,94
58,Mujer,150,69
58,Mujer,153,78
58,Mujer,155,95
58,Mujer,157,69
58,Mujer,158,67
58,Mujer,159,51
58,Mujer,159,59
58,Mujer,160,55
58,Mujer,160,58
58,Mujer,162,85
58,Mujer,163,67
58,Mujer,168,65
58,Mujer,170,70
58,Mujer,175,75
58,Hombre,161,81
58,Hombre,164,57
58,Hombre,164,64
58,Hombre,172,70
58,Hombre,174,86
58,Hombre,180,70
58,Hombre,182,91
58,Mujer,139,51
58,Mujer,152,73
58,Mujer,154,61
58,Mujer,155,75
58,Mujer,155,80
58,Mujer,157,93
58,Mujer,158,80
58,Mujer,159,64
58,Mujer,160,65
58,Mujer,160,70
58,Mujer,160,76
58,Mujer,160,77
58,Mujer,161,105
58,Mujer,162,78
58,Mujer,167,70
58,Mujer,169,58
58,Mujer,175,70
58,Hombre,165,51
58,Hombre,165,83
58,Mujer,146,52
58,Mujer,149,62
58,Mujer,155,96
58,Mujer,156,65
58,Mujer,157,98
58,Mujer,158,92
58,Mujer,159,51
58,Mujer,159,70
58,Mujer,162,66
58,Mujer,164,100
58,Mujer,165,65
58,Mujer,167,78
58,Mujer,170,82
58,Hombre,164,64
58,Hombre,166,85
58,Hombre,167,76
58,Hombre,170,80
58,Hombre,172,89
58,Hombre,174,78
58,Hombre,177,80
58,Mujer,149,79
58,Mujer,150,92
58,Mujer,152,71
58,Mujer,156,58
58,Mujer,156,71
58,Mujer,156,80
58,Mujer,158,56
58,Mujer,158,72
58,Mujer,159,65
58,Mujer,161,45
58,Mujer,161,62
58,Mujer,165,65
58,Mujer,168,70
58,Mujer,168,74
58,Mujer,169,78
58,Mujer,170,82
58,Hombre,161,91
58,Hombre,175,74
58,Hombre,178,120
58,Mujer,150,78
58,Mujer,153,75
58,Mujer,153,90
58,Mujer,155,83
58,Mujer,158,90
58,Mujer,159,89
58,Mujer,160,80
58,Mujer,161,73
58,Mujer,161,77
58,Mujer,162,81
58,Mujer,163,57
58,Mujer,165,60
58,Mujer,165,75
58,Mujer,175,62
58,Mujer,175,93
58,Mujer,190,108
58,Hombre,166,58
58,Hombre,170,88
58,Mujer,153,88
58,Mujer,156,66
58,Mujer,158,48
58,Mujer,158,85
58,Mujer,164,62
58,Mujer,165,69
58,Mujer,165,79
58,Mujer,166,67
58,Mujer,167,76
58,Mujer,169,70
58,Mujer,178,85
58,Mujer,188,78
58,Hombre,160,62
58,Hombre,167,89
58,Hombre,168,95
58,Hombre,178,87
58,Hombre,179,80
58,Mujer,153,62
58,Mujer,154,65
58,Mujer,156,75
58,Mujer,158,80
58,Mujer,162,69
58,Mujer,163,68
58,Mujer,163,80
58,Mujer,165,58
58,Mujer,165,85
58,Mujer,168,73
58,Mujer,168,79
58,Mujer,170,85
58,Hombre,157,62
58,Hombre,166,83
58,Hombre,168,63
58,Hombre,172,74
58,Mujer,151,60
58,Mujer,152,62
58,Mujer,155,84
58,Mujer,156,62
58,Mujer,161,62
58,Mujer,164,70
58,Mujer,164,95
58,Mujer,165,66
58,Mujer,169,78
58,Mujer,175,90
58,Hombre,162,62
58,Hombre,165,66
58,Hombre,165,88
58,Hombre,168,68
58,Hombre,170,74
58,Hombre,177,84
58,Hombre,180,96
58,Mujer,155,58
58,Mujer,158,78
58,Mujer,159,80
58,Mujer,160,68
58,Mujer,160,100
58,Mujer,161,56
58,Mujer,161,75
58,Mujer,164,51
58,Mujer,167,65
58,Mujer,172,71
58,Hombre,158,61
58,Hombre,160,58
58,Hombre,160,60
58,Hombre,163,61
58,Hombre,168,70
58,Hombre,168,79
58,Hombre,169,68
58,Hombre,170,68
58,Hombre,170,70
58,Hombre,172,79
58,Hombre,176,83
58,Mujer,153,68
58,Mujer,154,81
58,Mujer,155,69
58,Mujer,156,79
58,Mujer,158,48
58,Mujer,158,68
58,Mujer,160,65
58,Mujer,160,90
58,Mujer,161,66
58,Mujer,164,84
58,Mujer,168,65
58,Mujer,168,80
58,Mujer,175,79
58,Mujer,185,75
58,Hombre,163,80
58,Hombre,170,88
58,Hombre,173,84
58,Hombre,174,76
58,Hombre,176,90
58,Hombre,177,95
58,Mujer,150,88
58,Mujer,152,50
58,Mujer,158,64
58,Mujer,160,60
58,Mujer,160,75
58,Mujer,163,71
58,Mujer,164,68
58,Mujer,164,82
58,Mujer,165,90
58,Mujer,167,58
58,Mujer,169,65
58,Mujer,169,75
58,Hombre,156,96
58,Hombre,165,68
58,Hombre,169,67
58,Hombre,169,70
58,Hombre,172,68
58,Hombre,178,93
58,Mujer,147,57
58,Mujer,156,75
58,Mujer,158,62
58,Mujer,159,82
58,Mujer,165,65
58,Mujer,165,65
58,Mujer,168,70
58,Hombre,161,73
58,Hombre,174,96
58,Hombre,189,89
58,Mujer,152,100
58,Mujer,157,80
58,Mujer,160,70
58,Mujer,164,83
58,Mujer,164,84
58,Mujer,164,85
58,Mujer,165,75
58,Mujer,167,65
58,Mujer,167,82
58,Mujer,168,78
58,Mujer,169,68
58,Mujer,169,90
58,Mujer,172,74
58,Mujer,175,75
58,Hombre,165,82
58,Hombre,168,56
58,Hombre,169,86
58,Hombre,171,110
58,Hombre,174,98
58,Mujer,146,63
58,Mujer,155,50
58,Mujer,157,66
58,Mujer,160,79
58,Mujer,165,62
58,Hombre,147,69
58,Hombre,157,80
58,Hombre,167,74
58,Hombre,169,75
58,Hombre,170,68
58,Hombre,174,78
58,Mujer,147,80
58,Mujer,152,77
58,Mujer,157,75
58,Mujer,160,83
58,Mujer,165,80
58,Mujer,167,73
58,Mujer,169,65
58,Hombre,165,71
58,Hombre,172,71
58,Hombre,173,88
58,Hombre,179,76
58,Hombre,185,80
58,Mujer,141,106
58,Mujer,155,57
58,Mujer,160,75
58,Mujer,162,66
58,Mujer,162,68
58,Mujer,162,79
58,Mujer,162,88
58,Mujer,164,85
58,Mujer,167,100
58,Hombre,157,78
58,Hombre,168,65
58,Hombre,174,80
58,Hombre,176,81
58,Mujer,152,60
58,Mujer,156,53
58,Mujer,156,60
58,Mujer,157,68
58,Mujer,160,79
58,Mujer,162,53
58,Mujer,162,70
58,Mujer,162,74
58,Mujer,164,72
58,Mujer,165,65
58,Mujer,165,68
58,Mujer,170,72
58,Hombre,165,60
58,Hombre,165,65
58,Hombre,167,117
58,Hombre,169,76
58,Hombre,171,68
58,Hombre,171,83
58,Hombre,174,82
58,Hombre,174,84
58,Hombre,178,96
58,Mujer,155,62
58,Mujer,156,99
58,Mujer,159,61
58,Mujer,159,68
58,Mujer,160,60
58,Mujer,160,96
58,Mujer,161,64
58,Mujer,165,66
58,Mujer,165,87
58,Mujer,170,79
58,Hombre,170,69
58,Hombre,176,68
58,Mujer,152,70
58,Mujer,154,65
58,Mujer,159,82
58,Mujer,160,67
58,Mujer,163,77
58,Mujer,164,55
58,Mujer,164,74
58,Mujer,164,88
58,Mujer,166,66
58,Mujer,169,72
58,Mujer,172,108
58,Hombre,153,58
58,Hombre,167,65
58,Hombre,167,83
58,Hombre,169,64
58,Hombre,170,95
58,Hombre,171,103
58,Hombre,174,60
58,Hombre,175,78
58,Hombre,176,97
58,Hombre,179,79
58,Hombre,183,105
58,Hombre,185,93
58,Mujer,146,47
58,Mujer,149,78
58,Mujer,151,53
58,Mujer,156,66
58,Mujer,157,71
58,Mujer,159,59
58,Mujer,164,108
58,Mujer,165,56
58,Mujer,165,70
58,Mujer,165,75
58,Mujer,169,70
58,Mujer,176,89
58,Hombre,163,71
58,Hombre,168,70
58,Hombre,170,62
58,Hombre,172,95
58,Mujer,149,59
58,Mujer,155,85
58,Mujer,158,81
58,Mujer,163,68
58,Mujer,165,70
58,Mujer,165,71
58,Mujer,168,71
58,Mujer,171,69
58,Hombre,159,59
58,Hombre,164,58
58,Hombre,166,83
58,Hombre,168,65
58,Hombre,168,70
58,Hombre,169,98
58,Hombre,174,79
58,Hombre,175,71
58,Hombre,175,92
58,Hombre,178,91
58,Mujer,148,67
58,Mujer,149,41
58,Mujer,151,97
58,Mujer,152,65
58,Mujer,154,63
58,Mujer,158,79
58,Mujer,162,56
58,Mujer,163,60
58,Mujer,174,54
58,Hombre,162,82
58,Hombre,169,76
58,Hombre,176,83
58,Hombre,186,129
58,Mujer,149,63
58,Mujer,150,66
58,Mujer,153,58
58,Mujer,159,68
58,Mujer,162,63.4
58,Mujer,164,68
58,Mujer,165,74
58,Mujer,166,64
58,Mujer,167,57
58,Mujer,167,84
58,Hombre,174,88
58,Hombre,175,83
58,Mujer,149,56
58,Mujer,154,71
58,Mujer,158,84
58,Mujer,158,85
58,Mujer,160,65
58,Mujer,162,61
58,Mujer,164,86
58,Mujer,165,69
58,Mujer,165,95
58,Mujer,168,65
58,Mujer,168,81
58,Hombre,159,55
58,Hombre,162,65
58,Hombre,165,60
58,Hombre,165,80
58,Hombre,166,68
58,Hombre,168,82
58,Hombre,172,85
58,Hombre,175,80
58,Hombre,179,74
58,Mujer,145,59
58,Mujer,154,74
58,Mujer,155,55
58,Mujer,160,56
58,Mujer,160,65
58,Mujer,163,70
58,Mujer,165,77
58,Mujer,169,62
58,Mujer,170,69
58,Hombre,152,85
58,Hombre,176,79
58,Hombre,178,105
58,Hombre,180,78
58,Hombre,184,84
58,Mujer,100,86
58,Mujer,150,68
58,Mujer,158,83
58,Mujer,159,75
58,Mujer,164,80
58,Mujer,165,73
58,Mujer,169,68
58,Mujer,170,68
58,Mujer,175,68
58,Mujer,178,96
58,Hombre,160,57
58,Hombre,163,62
58,Hombre,168,65
58,Hombre,168,75
58,Hombre,170,55
58,Hombre,178,101
58,Mujer,150,74
58,Mujer,156,85
58,Mujer,157,62
58,Mujer,160,75
58,Mujer,160,75
58,Mujer,162,105
58,Mujer,163,117
58,Mujer,164,75
58,Mujer,165,65
58,Hombre,161,73
58,Hombre,164,92
58,Hombre,165,70
58,Hombre,168,82
58,Hombre,170,80
58,Hombre,178,76
58,Mujer,149,75
58,Mujer,152,75
58,Mujer,159,93
58,Mujer,160,60
58,Mujer,166,78
58,Mujer,168,59
58,Mujer,174,66
58,Mujer,178,79
58,Hombre,162,68
58,Hombre,164,78
58,Hombre,166,77
58,Hombre,169,75
58,Hombre,170,85
58,Hombre,175,75
58,Hombre,180,60
58,Hombre,180,65
58,Mujer,158,50
58,Mujer,158,79
58,Mujer,158,87
58,Mujer,160,60
58,Mujer,160,63
58,Mujer,160,69
58,Mujer,160,75
58,Mujer,164,66
58,Mujer,164,82
58,Mujer,165,65
58,Mujer,168,100
58,Mujer,177,74
58,Hombre,173,93
58,Hombre,175,120
58,Mujer,158,52
58,Mujer,159,68
58,Mujer,160,77
58,Mujer,161,87
58,Mujer,162,95
58,Mujer,165,65
58,Mujer,168,75
58,Mujer,170,62
58,Mujer,170,67
58,Hombre,160,76
58,Hombre,166,83
58,Hombre,169,72
58,Hombre,177,79
58,Hombre,183,84
58,Mujer,155,56
58,Mujer,158,62
58,Mujer,160,60
58,Mujer,163,50
58,Mujer,164,62
58,Mujer,165,70
58,Mujer,168,65
58,Mujer,168,72
58,Mujer,175,68
58,Hombre,163,57
58,Hombre,165,65
58,Hombre,165,81
58,Hombre,169,129
58,Hombre,171,71
58,Hombre,182,100
58,Mujer,151,51
58,Mujer,158,75
58,Mujer,159,70
58,Mujer,160,80
58,Mujer,161,90
58,Mujer,165,68
58,Mujer,170,145
58,Mujer,178,78
58,Hombre,157,65
58,Hombre,160,58
58,Hombre,163,68
58,Hombre,163,97
58,Hombre,168,76
58,Hombre,170,80
58,Hombre,171,100
58,Hombre,172,84
58,Hombre,176,90
58,Mujer,153,77
58,Mujer,154,86
58,Mujer,156,55
58,Mujer,157,96
58,Mujer,158,60
58,Mujer,158,83
58,Mujer,162,78
58,Mujer,165,64
58,Mujer,166,61
58,Mujer,166,80
58,Hombre,166,76
58,Hombre,172,82
58,Hombre,175,83
58,Hombre,176,79
58,Hombre,179,80
58,Mujer,155,52
58,Mujer,161,62
58,Mujer,163,69
58,Mujer,165,56
58,Mujer,168,77
58,Mujer,169,68
58,Mujer,170,87
58,Mujer,173,83
58,Hombre,165,74
58,Hombre,182,79
58,Mujer,148,69
58,Mujer,153,86
58,Mujer,155,80
58,Mujer,156,51
58,Mujer,157,57
58,Mujer,160,67
58,Mujer,162,64
58,Mujer,163,67
58,Mujer,163,76
58,Mujer,166,100
58,Hombre,162,80
58,Hombre,172,80
58,Hombre,174,70
58,Hombre,177,100
58,Hombre,178,102
58,Mujer,149,58
58,Mujer,152,59
58,Mujer,155,52
58,Mujer,155,79
58,Mujer,157,105
58,Mujer,165,63
58,Mujer,167,90
58,Hombre,158,66
58,Hombre,161,60
58,Hombre,163,85
58,Hombre,170,70
58,Hombre,170,84
58,Hombre,172,65
58,Hombre,174,87
58,Mujer,150,50
58,Mujer,153,74
58,Mujer,154,75
58,Mujer,156,71
58,Mujer,160,68
58,Mujer,161,40
58,Mujer,162,75
58,Mujer,164,59
58,Mujer,164,65
58,Mujer,164,75
58,Mujer,164,82
58,Mujer,166,64
58,Mujer,166,92
58,Mujer,166,101
58,Mujer,168,66
58,Mujer,170,70
58,Mujer,170,79
58,Hombre,165,65
58,Hombre,168,89
58,Hombre,169,70
58,Hombre,174,75
58,Hombre,179,79
58,Mujer,154,78
58,Mujer,156,78
58,Mujer,158,58
58,Mujer,165,56
58,Mujer,167,74
58,Mujer,172,82
58,Hombre,159,70
58,Hombre,168,74
58,Hombre,170,95
58,Hombre,171,98
58,Hombre,172,85
58,Hombre,175,68
58,Mujer,152,71
58,Mujer,155,57
58,Mujer,157,92
58,Mujer,159,63
58,Mujer,160,65
58,Mujer,161,97
58,Mujer,162,65
58,Mujer,162,71
58,Mujer,162,72
58,Mujer,165,80
58,Mujer,169,68
58,Hombre,165,75
58,Hombre,169,85
58,Hombre,170,60
58,Hombre,170,65
58,Hombre,172,81
58,Hombre,172,86
58,Hombre,172,87
58,Hombre,174,87
58,Mujer,157,68
58,Mujer,159,79
58,Mujer,160,58
58,Mujer,160,59
58,Mujer,163,88
58,Mujer,165,65
58,Mujer,165,65
58,Mujer,167,102
58,Mujer,170,70
58,Hombre,160,60
58,Hombre,163,63
58,Hombre,166,65
58,Hombre,166,92
58,Hombre,167,58
58,Hombre,168,60
58,Hombre,168,77
58,Hombre,171,82
58,Hombre,171,94
58,Hombre,176,96
58,Mujer,145,65
58,Mujer,155,65
58,Mujer,156,50
58,Mujer,156,66
58,Mujer,157,61
58,Mujer,158,97
58,Mujer,165,66
58,Mujer,175,80
58,Hombre,160,55
58,Hombre,168,68
58,Hombre,169,66
58,Hombre,172,80
58,Hombre,175,70
58,Hombre,178,103
58,Mujer,146,82
58,Mujer,152,73
58,Mujer,161,71
58,Mujer,162,69
58,Mujer,164,70
58,Mujer,165,63
58,Mujer,165,65
58,Mujer,165,69
58,Mujer,168,74
58,Mujer,171,82
58,Hombre,162,56
58,Hombre,167,63
58,Hombre,168,79
58,Hombre,169,86
58,Hombre,172,73
58,Hombre,172,94
58,Hombre,175,64
58,Mujer,152,61
58,Mujer,158,104
58,Mujer,160,80
58,Mujer,162,104
58,Mujer,164,71
58,Mujer,165,80
58,Mujer,165,81
58,Mujer,168,90
58,Mujer,170,68
58,Mujer,170,86
58,Hombre,169,70
58,Hombre,170,75
58,Hombre,170,98
58,Hombre,171,86
58,Hombre,174,68
58,Hombre,177,85
58,Hombre,178,102
58,Mujer,148,51
58,Mujer,150,80
58,Mujer,156,66
58,Mujer,159,102
58,Mujer,160,60
58,Mujer,160,75
58,Mujer,162,77
58,Mujer,165,63
58,Mujer,165,90
58,Mujer,166,88
58,Mujer,167,58
58,Mujer,168,80
58,Mujer,168,84
58,Hombre,170,82
58,Hombre,173,74
58,Mujer,153,85
58,Mujer,154,81
58,Mujer,157,62
58,Mujer,158,69
58,Mujer,160,58
58,Mujer,160,60
58,Mujer,160,60
58,Mujer,160,63
58,Mujer,162,86
58,Mujer,162,97
58,Mujer,163,57
58,Mujer,165,64
58,Mujer,165,65
58,Mujer,165,84
58,Mujer,165,86
58,Mujer,166,69
58,Hombre,159,57
58,Hombre,172,68
58,Hombre,174,101
58,Hombre,174,112
58,Hombre,179,82
58,Mujer,156,65
58,Mujer,156,80
58,Mujer,158,55
58,Mujer,158,63
58,Mujer,158,68
58,Mujer,160,83
58,Mujer,162,75
58,Mujer,167,64
58,Mujer,167,71
58,Mujer,168,65
58,Mujer,172,80
58,Hombre,162,85
58,Hombre,164,72
58,Hombre,170,109
58,Mujer,150,50
58,Mujer,156,79
58,Mujer,158,63
58,Mujer,158,68
58,Mujer,158,89
58,Mujer,159,68
58,Mujer,161,84
58,Mujer,163,61
58,Mujer,163,102
58,Mujer,165,64
58,Mujer,165,65
58,Mujer,165,65
58,Mujer,171,68
58,Mujer,171,78
58,Hombre,169,74
58,Hombre,170,92
58,Hombre,174,79
58,Mujer,152,67
58,Mujer,154,79
58,Mujer,156,63
58,Mujer,156,95
58,Mujer,158,55
58,Mujer,158,68
58,Mujer,162,79
58,Mujer,163,76
58,Mujer,164,72
58,Mujer,164,82
58,Mujer,165,65
58,Mujer,165,75
58,Mujer,165,87
58,Mujer,168,70
58,Mujer,168,78
58,Mujer,180,75
58,Hombre,169,82
58,Hombre,170,68
58,Hombre,173,86
58,Mujer,146,52
58,Mujer,150,93
58,Mujer,164,82
58,Mujer,164,96
58,Mujer,166,66
58,Mujer,175,70
58,Hombre,162,84
58,Hombre,167,55
58,Hombre,168,69
58,Hombre,170,63
58,Hombre,170,88
58,Hombre,171,84
58,Hombre,178,73
58,Hombre,182,80
58,Mujer,151,49
58,Mujer,151,81
58,Mujer,153,80
58,Mujer,154,93
58,Mujer,157,71
58,Mujer,163,87
58,Mujer,165,65
58,Mujer,165,75
58,Hombre,165,103
58,Hombre,167,55
58,Hombre,167,76
58,Hombre,172,92
58,Hombre,172,95
58,Hombre,175,80
58,Mujer,153,95
58,Mujer,154,54
58,Mujer,159,67
58,Mujer,169,67
58,Mujer,170,70
58,Hombre,160,60
58,Hombre,161,85
58,Hombre,165,60
58,Hombre,167,58
58,Hombre,169,90
58,Hombre,170,85
58,Hombre,171,88
58,Mujer,152,76
58,Mujer,158,56
58,Mujer,158,62
58,Mujer,161,80
58,Mujer,162,101
58,Mujer,168,89
58,Mujer,170,81
58,Hombre,168,72
58,Hombre,180,79
58,Mujer,150,57
58,Mujer,156,74
58,Mujer,158,89
58,Mujer,161,94
58,Mujer,163,67
58,Mujer,165,70
58,Mujer,168,71
58,Hombre,173,69
58,Hombre,182,90
58,Mujer,155,82
58,Mujer,157,50
58,Mujer,159,86
58,Mujer,164,83
58,Mujer,165,54
58,Hombre,165,70
58,Hombre,168,72
58,Hombre,174,69
58,Hombre,174,95
58,Mujer,150,50
58,Mujer,156,58
58,Mujer,158,55
58,Mujer,159,59
58,Mujer,162,75
58,Mujer,164,93
58,Mujer,165,65
58,Hombre,168,60
58,Hombre,168,85
58,Hombre,170,80
58,Hombre,171,103
58,Hombre,175,74
58,Hombre,178,78
58,Hombre,197,78
58,Mujer,156,65
58,Mujer,156,69
58,Mujer,156,73
58,Mujer,158,67
58,Mujer,159,62
58,Mujer,159,70
58,Mujer,162,63
58,Mujer,162,65
58,Mujer,163,60
58,Mujer,164,65
58,Mujer,167,66
58,Mujer,169,74
58,Mujer,170,77
58,Hombre,162,65
58,Hombre,165,45
58,Hombre,170,80
58,Hombre,175,75
58,Hombre,175,78
58,Mujer,156,60
58,Mujer,159,56
58,Mujer,160,75
58,Mujer,165,62
58,Mujer,169,63
58,Mujer,169,65
58,Mujer,170,71
58,Mujer,171,93
58,Hombre,156,60
58,Hombre,156,72
58,Hombre,163,70
58,Hombre,170,69
58,Hombre,170,69
58,Hombre,171,101
58,Hombre,178,90
58,Hombre,180,74
58,Hombre,180,87
58,Hombre,182,72
58,Mujer,149,70
58,Mujer,152,38
58,Mujer,155,66
58,Mujer,162,102
58,Mujer,165,82
58,Hombre,156,62
58,Hombre,170,70
58,Hombre,175,110
58,Mujer,156,69
58,Mujer,158,59
58,Mujer,158,60
58,Mujer,159,73
58,Mujer,160,79
58,Mujer,160,90
58,Mujer,163,65
58,Mujer,164,72
58,Mujer,167,67
58,Mujer,170,89
58,Mujer,176,83
58,Hombre,165,65
58,Hombre,170,78
58,Hombre,172,63
58,Hombre,175,74
58,Hombre,177,88
58,Mujer,156,70
58,Mujer,162,84
58,Mujer,165,56
58,Mujer,166,82
58,Mujer,166,95
58,Mujer,168,64
58,Mujer,174,69
58,Hombre,171,73
58,Hombre,172,90
58,Hombre,175,90
58,Hombre,176,92
58,Mujer,152,42
58,Mujer,160,56
58,Mujer,160,65
58,Mujer,160,100
58,Mujer,161,78
58,Mujer,164,65
58,Mujer,164,80
58,Mujer,165,72
58,Mujer,169,74
58,Mujer,169,85
58,Mujer,172,75
58,Hombre,170,80
58,Hombre,174,90
58,Mujer,141,51
58,Mujer,154,56
58,Mujer,158,73
58,Mujer,158,79
58,Mujer,159,86
58,Mujer,160,72
